company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/arro-corporation,ARRO CORPORATION,Logistics|Manufacturing|Storage,USA,MN,Minneapolis,Hopkins,/organization/capx-partners,CapX Partners,USA,IL,Chicago,Chicago,/funding-round/5a060fca489266cf384458a085978bef,debt_financing,,2014-11-07,2250000
/organization/arrow-therapeutics,Arrow Therapeutics,Biotechnology|Medical,GBR,H9,London,London,/organization/3i-group,3i Group,GBR,H9,London,London,/funding-round/0fba0373db425194cabea8981f36a82e,venture,B,2003-10-01,34898793
/organization/arrow-therapeutics,Arrow Therapeutics,Biotechnology|Medical,GBR,H9,London,London,/organization/alta-partners,Alta Partners,USA,CA,SF Bay Area,San Francisco,/funding-round/0fba0373db425194cabea8981f36a82e,venture,B,2003-10-01,34898793
/organization/arrow-therapeutics,Arrow Therapeutics,Biotechnology|Medical,GBR,H9,London,London,/organization/atlas-venture,Atlas Venture,USA,MA,Boston,Cambridge,/funding-round/0fba0373db425194cabea8981f36a82e,venture,B,2003-10-01,34898793
/organization/arrow-therapeutics,Arrow Therapeutics,Biotechnology|Medical,GBR,H9,London,London,/organization/gimv,Gimv,BEL,1,Antwerp,Antwerpen,/funding-round/0fba0373db425194cabea8981f36a82e,venture,B,2003-10-01,34898793
/organization/arrow-therapeutics,Arrow Therapeutics,Biotechnology|Medical,GBR,H9,London,London,/organization/nif-ventures,NIF Ventures,,,,,/funding-round/0fba0373db425194cabea8981f36a82e,venture,B,2003-10-01,34898793
/organization/arrow-therapeutics,Arrow Therapeutics,Biotechnology|Medical,GBR,H9,London,London,/organization/nvm-private-equity,NVM Private Equity,GBR,I7,Newcastle,Newcastle Upon Tyne,/funding-round/0fba0373db425194cabea8981f36a82e,venture,B,2003-10-01,34898793
/organization/arrow-therapeutics,Arrow Therapeutics,Biotechnology|Medical,GBR,H9,London,London,/organization/tvm-capital,TVM Capital,DEU,2,Munich,Munich,/funding-round/0fba0373db425194cabea8981f36a82e,venture,B,2003-10-01,34898793
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/adams-street-partners,Adams Street Partners,USA,IL,Chicago,Chicago,/funding-round/36c996f1d15e042a879b5be64fec8eb8,undisclosed,,2010-05-10,8400000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/adams-street-partners,Adams Street Partners,USA,IL,Chicago,Chicago,/funding-round/542318a8cf121f74548afb33c66d44e7,undisclosed,,2008-11-30,23500000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/adams-street-partners,Adams Street Partners,USA,IL,Chicago,Chicago,/funding-round/584323926fa4a45ccf5d8d5ab0c33674,venture,C,2007-05-22,14000000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/baird-capital,Baird Capital,GBR,H9,London,London,/funding-round/36c996f1d15e042a879b5be64fec8eb8,undisclosed,,2010-05-10,8400000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/baird-capital,Baird Capital,GBR,H9,London,London,/funding-round/542318a8cf121f74548afb33c66d44e7,undisclosed,,2008-11-30,23500000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/baird-capital,Baird Capital,GBR,H9,London,London,/funding-round/584323926fa4a45ccf5d8d5ab0c33674,venture,C,2007-05-22,14000000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/harry-and-david,Harry and David,USA,OR,Medford,Medford,/funding-round/b9acb454c564cd94a45da3feb61b15ac,undisclosed,,2000-03-31,
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/indigo-capital,Indigo Capital,GBR,H9,London,London,/funding-round/26d5102b73e12c70e32dd0b8f51708b0,undisclosed,,2006-03-31,8500000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/ozf-investments,OZF Investments,,,,,/funding-round/36c996f1d15e042a879b5be64fec8eb8,undisclosed,,2010-05-10,8400000
/organization/arroweyesolutions,Arroweye Solutions,Enterprise Software|Payments,USA,IL,Chicago,Chicago,/organization/trinity-capital-investment,Trinity Capital Investment,USA,AZ,Phoenix,Chandler,/funding-round/7f8bb6281a193c79f36d55bef644148b,debt_financing,,2011-02-12,1500000
/organization/arrowhead-research,Arrowhead Research,Biotechnology,USA,CA,Los Angeles,Pasadena,/organization/ra-capital-management,RA Capital Management,USA,MA,Boston,Boston,/funding-round/685214a99fb178900fb402418582ee48,post_ipo_equity,,2013-10-14,60000000
/organization/arrowlytics,Arrowlytics,Information Services,USA,NC,Charlotte,Charlotte,/organization/surgical-care-affiliates,Surgical Care Affiliates,USA,AL,Birmingham,Birmingham,/funding-round/ffa40cb92635ad39f911a8ee76427b45,venture,,2015-06-09,3000000
/organization/arrowpoint-communications,ArrowPoint Communications,Communications Hardware|Enterprise Software|Hardware|Networking,USA,MA,Boston,Acton,/organization/accel-partners,Accel,USA,CA,SF Bay Area,Palo Alto,/funding-round/b36618e170b4cb91dcd4c6279bf242e2,venture,B,1998-03-01,10300000
/organization/arrowpoint-communications,ArrowPoint Communications,Communications Hardware|Enterprise Software|Hardware|Networking,USA,MA,Boston,Acton,/organization/matrix-partners,Matrix Partners,USA,CA,SF Bay Area,Palo Alto,/funding-round/859c245f6ebe3d667aafd1341edf13f2,venture,A,1997-01-01,5500000
/organization/arrowpoint-communications,ArrowPoint Communications,Communications Hardware|Enterprise Software|Hardware|Networking,USA,MA,Boston,Acton,/organization/matrix-partners,Matrix Partners,USA,CA,SF Bay Area,Palo Alto,/funding-round/b36618e170b4cb91dcd4c6279bf242e2,venture,B,1998-03-01,10300000
/organization/arrowpoint-communications,ArrowPoint Communications,Communications Hardware|Enterprise Software|Hardware|Networking,USA,MA,Boston,Acton,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/859c245f6ebe3d667aafd1341edf13f2,venture,A,1997-01-01,5500000
/organization/arrowpoint-communications,ArrowPoint Communications,Communications Hardware|Enterprise Software|Hardware|Networking,USA,MA,Boston,Acton,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/b36618e170b4cb91dcd4c6279bf242e2,venture,B,1998-03-01,10300000
/organization/arrowsight,Arrowsight,Manufacturing,USA,NY,New York City,Mount Kisco,/organization/oak-street-investments,Oak Street Investments,USA,SC,Myrtle Beach,Myrtle Beach,/funding-round/e4b1d7c46135253f3cf6e0efc05e0bac,venture,,2009-11-11,6750000
/organization/arroyo-optics,Arroyo Optics,,USA,CA,Los Angeles,Santa Monica,/organization/brentwood-venture-capital,Brentwood Venture Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/e053714e9cf47c0d0280cfdcf48b4961,venture,,2001-06-01,8870000
/organization/arroyo-optics,Arroyo Optics,,USA,CA,Los Angeles,Santa Monica,/organization/comventures,ComVentures,,,,,/funding-round/e053714e9cf47c0d0280cfdcf48b4961,venture,,2001-06-01,8870000
/organization/arroyo-optics,Arroyo Optics,,USA,CA,Los Angeles,Santa Monica,/organization/summit-partners,Summit Partners,USA,MA,Boston,Boston,/funding-round/e053714e9cf47c0d0280cfdcf48b4961,venture,,2001-06-01,8870000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/comcast-interactive-capital,Comcast Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/391c21baf280d82bb701f7c27d3d356c,venture,B,2005-03-02,12000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/comcast-interactive-capital-2,Comcast Interactive Capital,,,,,/funding-round/b7d43db4f93756042a3916cf18de9aeb,venture,A,2004-04-26,13000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/dcm,DCM,USA,CA,SF Bay Area,Menlo Park,/funding-round/391c21baf280d82bb701f7c27d3d356c,venture,B,2005-03-02,12000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/dcm,DCM,USA,CA,SF Bay Area,Menlo Park,/funding-round/b7d43db4f93756042a3916cf18de9aeb,venture,A,2004-04-26,13000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/foundation-capital,Foundation Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/391c21baf280d82bb701f7c27d3d356c,venture,B,2005-03-02,12000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/foundation-capital,Foundation Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/b7d43db4f93756042a3916cf18de9aeb,venture,A,2004-04-26,13000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/matrix-partners,Matrix Partners,USA,CA,SF Bay Area,Palo Alto,/funding-round/391c21baf280d82bb701f7c27d3d356c,venture,B,2005-03-02,12000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/time-warner-investments,Time Warner Investments,USA,NY,New York City,New York,/funding-round/391c21baf280d82bb701f7c27d3d356c,venture,B,2005-03-02,12000000
/organization/arroyo-video-solutions,Arroyo Video Solutions,Games,USA,CA,SF Bay Area,Pleasanton,/organization/time-warner-investments,Time Warner Investments,USA,NY,New York City,New York,/funding-round/b7d43db4f93756042a3916cf18de9aeb,venture,A,2004-04-26,13000000
/organization/ars-traffic-transport-technology,ARS Traffic & Transport Technology,Public Transportation,NLD,11,The Hague,The Hague,/organization/gimv,Gimv,BEL,1,Antwerp,Antwerpen,/funding-round/9c4fe57586b3e6a7f879536299900b45,undisclosed,,2012-07-31,
/organization/arsanis,Arsanis,Biotechnology,AUT,9,Vienna,Vienna,/organization/neomed-management,Neomed Management,NOR,12,Oslo,Oslo,/funding-round/11c72636229f57abed37a0f30a136691,venture,B,2013-09-03,20000000
/organization/arsanis,Arsanis,Biotechnology,AUT,9,Vienna,Vienna,/organization/orbimed-advisors,OrbiMed Advisors,USA,NY,New York City,New York,/funding-round/11c72636229f57abed37a0f30a136691,venture,B,2013-09-03,20000000
/organization/arsanis,Arsanis,Biotechnology,AUT,9,Vienna,Vienna,/organization/orbimed-advisors,OrbiMed Advisors,USA,NY,New York City,New York,/funding-round/7021665be97362739b44b25c5e5873b8,venture,A,2011-02-28,10000000
/organization/arsanis,Arsanis,Biotechnology,AUT,9,Vienna,Vienna,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/11c72636229f57abed37a0f30a136691,venture,B,2013-09-03,20000000
/organization/arsanis,Arsanis,Biotechnology,AUT,9,Vienna,Vienna,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/7021665be97362739b44b25c5e5873b8,venture,A,2011-02-28,10000000
/organization/arsanis,Arsanis,Biotechnology,AUT,9,Vienna,Vienna,/organization/sv-life-sciences,SV Life Sciences,USA,MA,Boston,Boston,/funding-round/11c72636229f57abed37a0f30a136691,venture,B,2013-09-03,20000000
/organization/arsanis,Arsanis,Biotechnology,AUT,9,Vienna,Vienna,/organization/sv-life-sciences,SV Life Sciences,USA,MA,Boston,Boston,/funding-round/7021665be97362739b44b25c5e5873b8,venture,A,2011-02-28,10000000
/organization/arsenal-digital-solutions,Arsenal Digital Solutions,Data Privacy|Data Security|Network Security,USA,NC,Raleigh,Cary,/organization/covestco,Covestco,,,,,/funding-round/d01500d205199c039bac2d96f4631f72,venture,,2001-11-26,23000000
/organization/arsenal-digital-solutions,Arsenal Digital Solutions,Data Privacy|Data Security|Network Security,USA,NC,Raleigh,Cary,/organization/mcnc-microelectronics-supercomputing-center,"MCNC, Microelectronics & Supercomputing Center",,,,,/funding-round/d01500d205199c039bac2d96f4631f72,venture,,2001-11-26,23000000
/organization/arsenal-digital-solutions,Arsenal Digital Solutions,Data Privacy|Data Security|Network Security,USA,NC,Raleigh,Cary,/organization/southeast-interactive-technology-funds,Southeast Interactive Technology Funds,USA,NC,Raleigh,Morrisville,/funding-round/d01500d205199c039bac2d96f4631f72,venture,,2001-11-26,23000000
/organization/arsenal-digital-solutions,Arsenal Digital Solutions,Data Privacy|Data Security|Network Security,USA,NC,Raleigh,Cary,/organization/task-usa,Task USA,,,,,/funding-round/d01500d205199c039bac2d96f4631f72,venture,,2001-11-26,23000000
/organization/arsenal-digital-solutions,Arsenal Digital Solutions,Data Privacy|Data Security|Network Security,USA,NC,Raleigh,Cary,/organization/wells-fargo-bank,Wells Fargo & Company,USA,CA,SF Bay Area,San Francisco,/funding-round/ce5464373be157ac2ccace3c588bfe07,debt_financing,,2005-02-07,15000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/intersouth-partners,Intersouth Partners,USA,NC,Raleigh,Durham,/funding-round/8b34d9c7273531dbb6bb7973adf8d707,venture,,2011-10-26,3000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/intersouth-partners,Intersouth Partners,USA,NC,Raleigh,Durham,/funding-round/98966a16883422c4f8d2b5ed061b90de,venture,,2010-05-19,10000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/intersouth-partners,Intersouth Partners,USA,NC,Raleigh,Durham,/funding-round/d7436ecaa23216c046d869963f4279a4,debt_financing,,2010-03-01,1000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/8b34d9c7273531dbb6bb7973adf8d707,venture,,2011-10-26,3000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/98966a16883422c4f8d2b5ed061b90de,venture,,2010-05-19,10000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/d7436ecaa23216c046d869963f4279a4,debt_financing,,2010-03-01,1000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/8b34d9c7273531dbb6bb7973adf8d707,venture,,2011-10-26,3000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/98966a16883422c4f8d2b5ed061b90de,venture,,2010-05-19,10000000
/organization/arsenal-medical,Arsenal Vascular,Biotechnology,USA,MA,Boston,Watertown,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/d7436ecaa23216c046d869963f4279a4,debt_financing,,2010-03-01,1000000
/organization/arsenal-medical-inc,Arsenal Medical,Biotechnology,USA,MA,Boston,Watertown,/organization/intersouth-partners,Intersouth Partners,USA,NC,Raleigh,Durham,/funding-round/01861ec34383c41c7e3d566d02bb9597,venture,,2015-06-01,16000000
/organization/arsenal-medical-inc,Arsenal Medical,Biotechnology,USA,MA,Boston,Watertown,/organization/intersouth-partners,Intersouth Partners,USA,NC,Raleigh,Durham,/funding-round/6e04238dd665f6d04a06b7aae2a9b582,venture,B,2007-09-28,13100000
/organization/arsenal-medical-inc,Arsenal Medical,Biotechnology,USA,MA,Boston,Watertown,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/01861ec34383c41c7e3d566d02bb9597,venture,,2015-06-01,16000000
/organization/arsenal-medical-inc,Arsenal Medical,Biotechnology,USA,MA,Boston,Watertown,/organization/north-bridge-venture-partners,North Bridge Venture Partners & Growth Equity,USA,MA,Boston,Waltham,/funding-round/6e04238dd665f6d04a06b7aae2a9b582,venture,B,2007-09-28,13100000
/organization/arsenal-medical-inc,Arsenal Medical,Biotechnology,USA,MA,Boston,Watertown,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/01861ec34383c41c7e3d566d02bb9597,venture,,2015-06-01,16000000
/organization/arsenal-medical-inc,Arsenal Medical,Biotechnology,USA,MA,Boston,Watertown,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/6e04238dd665f6d04a06b7aae2a9b582,venture,B,2007-09-28,13100000
/organization/art-circle,Art Circle,E-Commerce,CHL,12,Santiago,Santiago,/organization/start-up-chile,Start-Up Chile,CHL,12,Santiago,Santiago,/funding-round/7cde771f6bdb1dcf116fa4007f7188be,seed,,2013-07-25,40000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/benchmark,Benchmark,USA,CA,SF Bay Area,San Francisco,/funding-round/1083a2981997cdc85d8cbd3e8295308e,venture,C,2013-01-11,6240000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/1083a2981997cdc85d8cbd3e8295308e,venture,C,2013-01-11,6240000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/64481141c9cc876f0d475a0e5d79466a,venture,A,2004-04-21,20000000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/e09b0c5c3d7d968e06498e7e62f79aea,venture,,2005-02-17,30000000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/saints-capital,Saints Capital,USA,CA,SF Bay Area,San Francisco,/funding-round/1083a2981997cdc85d8cbd3e8295308e,venture,C,2013-01-11,6240000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/southern-capitol-ventures,Southern Capitol Ventures,USA,NC,Raleigh,Raleigh,/funding-round/64481141c9cc876f0d475a0e5d79466a,venture,A,2004-04-21,20000000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/stripes-group,Stripes Group,USA,NY,New York City,New York,/funding-round/1083a2981997cdc85d8cbd3e8295308e,venture,C,2013-01-11,6240000
/organization/art-com,Art.com,Art|Design,USA,CA,SF Bay Area,Emeryville,/organization/stripes-group,Stripes Group,USA,NY,New York City,New York,/funding-round/56d40c6ed971bb5a8fd69e18169880d7,venture,B,2011-12-31,
/organization/art-craft-entertainment,Art Craft Entertainment,Games,USA,TX,Austin,Austin,/organization/moonshots-capital,Moonshots Capital,,,,,/funding-round/d2984d1e1350c6b8f8f6e9852031b23f,seed,,2015-09-15,150000
/organization/art-loft,Art Loft,E-Commerce,,,,,/organization/east-ventures,East Ventures,JPN,40,Tokyo,Tokyo,/funding-round/60168dcd161eac9fd9f811593a728e84,seed,,2014-05-06,
/organization/art-of-click,Art of Click,Mobile,SGP,,Singapore,Singapore,/organization/national-research-foundation,National Research Foundation,SGP,,Singapore,Singapore,/funding-round/f7ec6bad3ffd84fd00bc8fed2d8c60da,seed,,2013-10-09,589000
/organization/art-of-click,Art of Click,Mobile,SGP,,Singapore,Singapore,/organization/siemer-ventures,Wavemaker Partners,USA,CA,Los Angeles,Santa Monica,/funding-round/f7ec6bad3ffd84fd00bc8fed2d8c60da,seed,,2013-10-09,589000
/organization/art-of-defence,Art of Defence,Security,DEU,2,Regensburg,Regensburg,/organization/bayern-kapital,Bayern Kapital,DEU,2,Landshut,Landshut,/funding-round/676b9be7f6d0f9c20ca3ce0d46bd1b6d,venture,A,2006-07-09,2880000
/organization/art-of-defence,Art of Defence,Security,DEU,2,Regensburg,Regensburg,/organization/bayern-kapital,Bayern Kapital,DEU,2,Landshut,Landshut,/funding-round/affd2efc180a764a335101a9c378a81a,venture,,2005-07-01,359000
/organization/art-of-defence,Art of Defence,Security,DEU,2,Regensburg,Regensburg,/organization/kfw,KfW Bankengruppe,DEU,13,DEU - Other,Deutsch,/funding-round/676b9be7f6d0f9c20ca3ce0d46bd1b6d,venture,A,2006-07-09,2880000
/organization/art-of-defence,Art of Defence,Security,DEU,2,Regensburg,Regensburg,/organization/kfw,KfW Bankengruppe,DEU,13,DEU - Other,Deutsch,/funding-round/affd2efc180a764a335101a9c378a81a,venture,,2005-07-01,359000
/organization/art-qualified,Art Qualified,Design,,,,,/organization/start-up-chile,Start-Up Chile,CHL,12,Santiago,Santiago,/funding-round/f83a80890da7d34ddaaead577448967e,seed,,2012-03-08,40000
/organization/art-square,ArtSquare,Art|Marketplaces|Mobile|Mobile Commerce,USA,CA,SF Bay Area,San Jose,/person/thomas-griffin-2,Thomas Griffin,,,,,/funding-round/446d63552d76296c78096b7fcf0881c5,seed,,2013-05-01,6000
/organization/art-sumo,Art Sumo,Art|Discounts|E-Commerce|Shopping,USA,WA,Seattle,Seattle,/organization/start-up-chile,Start-Up Chile,CHL,12,Santiago,Santiago,/funding-round/a1ac8f0fc365279dc0e6d093699d0af0,seed,,2012-02-10,40000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/alt-option-return,Alt Option Return,USA,NY,New York City,New York,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/boxgroup,BoxGroup,USA,NY,New York City,New York,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/boxgroup,BoxGroup,USA,NY,New York City,New York,/funding-round/bb69ed07668b1dd5d7781e22f6b7f285,venture,A,2011-11-03,6000000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/catterton-partners,Catterton Partners,USA,CT,Hartford,Greenwich,/funding-round/6f58ab82a1dcf72ac1b460cb699e4650,venture,C,2015-03-26,25000000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/founder-collective,Founder Collective,USA,MA,Boston,Cambridge,/funding-round/3b74d68ca48b8fe0bdd0dced66025806,seed,,2010-01-01,50000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/founder-collective,Founder Collective,USA,MA,Boston,Cambridge,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/idg-capital-partners,IDG Capital Partners,CHN,22,Beijing,Beijing,/funding-round/6f58ab82a1dcf72ac1b460cb699e4650,venture,C,2015-03-26,25000000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/jaws-ventures-2,Jaws Ventures,USA,CT,Hartford,Greenwich,/funding-round/b10fac7c636eccb69125544e7e57cffc,venture,B,2014-04-03,18480053
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/radwebtech,RadWebTech,USA,FL,Ft. Lauderdale,Fort Lauderdale,/funding-round/3b74d68ca48b8fe0bdd0dced66025806,seed,,2010-01-01,50000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/slow-ventures,Slow Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/b10fac7c636eccb69125544e7e57cffc,venture,B,2014-04-03,18480053
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/thrive-capital,Thrive Capital,USA,NY,New York City,New York,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/thrive-capital,Thrive Capital,USA,NY,New York City,New York,/funding-round/6f58ab82a1dcf72ac1b460cb699e4650,venture,C,2015-03-26,25000000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/thrive-capital,Thrive Capital,USA,NY,New York City,New York,/funding-round/b10fac7c636eccb69125544e7e57cffc,venture,B,2014-04-03,18480053
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/organization/thrive-capital,Thrive Capital,USA,NY,New York City,New York,/funding-round/bb69ed07668b1dd5d7781e22f6b7f285,venture,A,2011-11-03,6000000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/alexis-ohanian,Alexis Ohanian,USA,,,Brooklyn,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/charlie-cheever,Charlie Cheever,,,,,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/dasha-zhukova,Dasha Zhukova,,,,,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/dasha-zhukova,Dasha Zhukova,,,,,/funding-round/b10fac7c636eccb69125544e7e57cffc,venture,B,2014-04-03,18480053
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/dasha-zhukova,Dasha Zhukova,,,,,/funding-round/bb69ed07668b1dd5d7781e22f6b7f285,venture,A,2011-11-03,6000000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/dave-morin,Dave Morin,,,,,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/david-kidder,David Kidder,,,,,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/david-tisch,David Tisch,USA,,,New York,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/eric-schmidt,Eric Schmidt,USA,,,Mountain View,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/idan-cohen,Idan Cohen,USA,,,New York,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/jack-dorsey,Jack Dorsey,USA,,,San Francisco,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
/organization/art-sy,Artsy,Art|Curated Web|Design,USA,NY,New York City,New York,/person/jim-breyer,Jim Breyer,USA,,,Palo Alto,/funding-round/4dc18710144872f7b9f2e34220208c66,convertible_note,,2010-11-24,1250000
